donation_amount,donation_dummy,control,treatment,match_ratio,ratio1,ratio2,ratio3,red_state_dummy,months_since_last_donation,highest_previous_donation,prior_donations_num
0,0,0,1,2,0,1,0,1,11,25,1
0,0,1,0,0,0,0,0,0,11,50,1
100,1,1,0,0,0,0,0,1,7,100,4
0,0,0,1,1,1,0,0,0,11,25,1
0,0,1,0,0,0,0,0,0,11,100,1
0,0,1,0,0,0,0,0,0,11,25,5
0,0,0,1,1,1,0,0,0,12,50,1
0,0,0,1,2,0,1,0,1,12,50,1
0,0,1,0,0,0,0,0,1,1,35,6
0,0,1,0,0,0,0,0,1,9,35,3
0,0,0,1,1,1,0,0,1,11,25,1
0,0,1,0,0,0,0,0,0,11,30,1
0,0,0,1,2,0,1,0,1,5,50,3
0,0,0,1,2,0,1,0,1,11,100,1
0,0,1,0,0,0,0,0,0,1,50,3
0,0,0,1,3,0,0,1,1,11,75,1
0,0,0,1,2,0,1,0,0,3,20,2
0,0,0,1,2,0,1,0,0,6,60,2
0,0,0,1,2,0,1,0,0,11,30,1
0,0,0,1,3,0,0,1,0,8,50,3
0,0,1,0,0,0,0,0,1,11,15,1
0,0,0,1,2,0,1,0,0,5,35,2
0,0,0,1,3,0,0,1,0,8,25,2
0,0,0,1,3,0,0,1,0,6,55,2
0,0,1,0,0,0,0,0,0,11,50,1
0,0,1,0,0,0,0,0,0,6,55,2
30,1,0,1,2,0,1,0,0,6,100,3
0,0,1,0,0,0,0,0,0,2,35,2
50,1,1,0,0,0,0,0,0,7,100,2
0,0,0,1,3,0,0,1,0,5,100,2
0,0,0,1,2,0,1,0,1,6,50,3
0,0,1,0,0,0,0,0,0,7,110,4
0,0,0,1,1,1,0,0,0,11,25,1
0,0,0,1,2,0,1,0,0,5,25,2
0,0,1,0,0,0,0,0,1,11,25,1
0,0,1,0,0,0,0,0,1,7,50,9
0,0,0,1,3,0,0,1,0,6,35,2
0,0,0,1,3,0,0,1,0,1,25,5
0,0,1,0,0,0,0,0,1,11,25,1
0,0,0,1,3,0,0,1,1,2,35,2
0,0,0,1,1,1,0,0,0,11,50,2
0,0,0,1,1,1,0,0,0,11,25,1
0,0,1,0,0,0,0,0,0,11,25,1
0,0,0,1,2,0,1,0,1,11,50,1
0,0,0,1,2,0,1,0,1,6,35,2
0,0,0,1,1,1,0,0,0,6,50,4
0,0,0,1,3,0,0,1,1,11,30,1
0,0,0,1,3,0,0,1,0,11,25,1
0,0,1,0,0,0,0,0,0,10,20,1
0,0,1,0,0,0,0,0,1,11,25,1
0,0,0,1,3,0,0,1,0,10,25,1
0,0,0,1,1,1,0,0,1,11,100,1
0,0,0,1,2,0,1,0,0,11,25,1
0,0,1,0,0,0,0,0,1,10,45,3
0,0,1,0,0,0,0,0,0,8,55,2
0,0,0,1,1,1,0,0,1,2,45,3
0,0,0,1,1,1,0,0,0,11,25,1
0,0,0,1,2,0,1,0,0,11,50,1
0,0,0,1,2,0,1,0,1,11,50,1
0,0,0,1,1,1,0,0,0,10,100,1
0,0,1,0,0,0,0,0,1,4,25,2
0,0,1,0,0,0,0,0,0,6,55,2
0,0,0,1,2,0,1,0,1,2,55,6
35,1,0,1,3,0,0,1,1,11,25,1
0,0,0,1,3,0,0,1,0,11,50,1
0,0,0,1,3,0,0,1,1,2,35,4
0,0,0,1,1,1,0,0,1,2,35,3
0,0,0,1,2,0,1,0,0,11,35,1
0,0,0,1,3,0,0,1,0,6,50,2
0,0,0,1,2,0,1,0,0,11,35,1
0,0,0,1,3,0,0,1,0,6,50,3
0,0,0,1,3,0,0,1,1,4,35,2
0,0,0,1,3,0,0,1,1,6,55,2
0,0,1,0,0,0,0,0,0,5,50,2
0,0,1,0,0,0,0,0,0,10,200,1
0,0,1,0,0,0,0,0,1,10,25,1
0,0,0,1,2,0,1,0,0,10,25,1
0,0,0,1,1,1,0,0,0,10,25,1
0,0,0,1,1,1,0,0,0,10,25,1
0,0,0,1,2,0,1,0,0,10,50,1
0,0,0,1,2,0,1,0,1,10,25,1
0,0,1,0,0,0,0,0,0,10,25,1
0,0,0,1,2,0,1,0,0,10,25,1
0,0,0,1,3,0,0,1,0,10,50,1
0,0,0,1,3,0,0,1,1,10,50,1
0,0,1,0,0,0,0,0,1,10,25,1
0,0,0,1,1,1,0,0,0,10,50,1
0,0,0,1,3,0,0,1,1,10,100,1
0,0,1,0,0,0,0,0,0,10,25,1
0,0,1,0,0,0,0,0,0,10,100,1
0,0,0,1,1,1,0,0,0,10,100,1
0,0,0,1,2,0,1,0,1,10,50,1
0,0,1,0,0,0,0,0,1,10,100,1
0,0,1,0,0,0,0,0,1,10,50,1
0,0,0,1,3,0,0,1,1,10,100,1
0,0,0,1,2,0,1,0,0,10,35,1
0,0,0,1,1,1,0,0,0,7,35,2
0,0,0,1,1,1,0,0,0,10,25,1
100,1,1,0,0,0,0,0,1,7,100,2
0,0,1,0,0,0,0,0,1,10,35,5
0,0,1,0,0,0,0,0,1,2,55,3
0,0,0,1,1,1,0,0,0,10,100,1
0,0,0,1,1,1,0,0,1,10,25,1
0,0,1,0,0,0,0,0,1,10,25,1
0,0,0,1,1,1,0,0,0,10,18,1
0,0,0,1,3,0,0,1,0,10,25,1
0,0,0,1,1,1,0,0,1,3,50,2
0,0,0,1,3,0,0,1,0,6,55,2
0,0,0,1,1,1,0,0,1,10,50,1
0,0,1,0,0,0,0,0,0,4,25,2
0,0,1,0,0,0,0,0,0,10,20,1
0,0,0,1,1,1,0,0,0,10,30,1
0,0,0,1,3,0,0,1,0,10,25,1
0,0,0,1,2,0,1,0,1,7,100,2
0,0,0,1,2,0,1,0,1,10,20,1
0,0,0,1,1,1,0,0,1,6,60,2
0,0,0,1,3,0,0,1,0,10,25,1
0,0,0,1,1,1,0,0,1,10,25,1
0,0,0,1,3,0,0,1,1,3,250,3
0,0,1,0,0,0,0,0,1,0,55,6
15,1,0,1,3,0,0,1,0,10,15,1
0,0,0,1,2,0,1,0,1,7,35,2
0,0,0,1,3,0,0,1,1,10,25,1
0,0,0,1,1,1,0,0,1,4,55,3
0,0,0,1,2,0,1,0,1,10,25,1
0,0,0,1,1,1,0,0,0,10,25,1
0,0,0,1,3,0,0,1,0,10,100,1
0,0,0,1,2,0,1,0,1,7,55,2
0,0,0,1,1,1,0,0,1,10,50,1
0,0,1,0,0,0,0,0,0,10,25,1
0,0,1,0,0,0,0,0,1,10,25,1
0,0,0,1,2,0,1,0,1,10,25,1
0,0,0,1,3,0,0,1,0,6,50,2
0,0,1,0,0,0,0,0,1,10,25,1
0,0,0,1,2,0,1,0,1,10,25,1
0,0,0,1,1,1,0,0,1,8,50,2
0,0,1,0,0,0,0,0,1,4,45,3
0,0,0,1,3,0,0,1,1,10,50,1
0,0,1,0,0,0,0,0,0,10,25,1
0,0,1,0,0,0,0,0,0,10,25,1
0,0,0,1,1,1,0,0,1,10,100,1
0,0,1,0,0,0,0,0,1,9,100,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,1,0,0,0,0,0,0,10,30,1
0,0,0,1,1,1,0,0,1,6,100,2
0,0,0,1,3,0,0,1,1,6,65,2
0,0,0,1,2,0,1,0,0,9,90,1
0,0,0,1,2,0,1,0,1,10,20,1
0,0,0,1,3,0,0,1,0,10,100,9
0,0,0,1,3,0,0,1,1,8,50,2
0,0,0,1,3,0,0,1,0,10,25,1
0,0,0,1,3,0,0,1,0,10,50,1
0,0,0,1,3,0,0,1,1,10,25,1
0,0,1,0,0,0,0,0,0,10,25,1
0,0,0,1,1,1,0,0,1,10,25,1
0,0,0,1,1,1,0,0,1,10,25,1
0,0,0,1,3,0,0,1,0,10,50,1
0,0,1,0,0,0,0,0,1,9,100,1
0,0,0,1,1,1,0,0,1,9,30,1
0,0,1,0,0,0,0,0,0,9,40,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,3,0,0,1,0,2,30,2
0,0,0,1,2,0,1,0,0,9,55,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,60,1
0,0,0,1,1,1,0,0,1,9,50,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,1,1,0,0,1,4,25,2
0,0,0,1,2,0,1,0,1,9,30,1
0,0,0,1,3,0,0,1,1,9,60,1
0,0,0,1,2,0,1,0,1,9,50,1
0,0,0,1,3,0,0,1,0,9,30,1
0,0,0,1,1,1,0,0,1,4,35,2
0,0,0,1,1,1,0,0,0,9,50,1
0,0,1,0,0,0,0,0,1,6,35,2
0,0,0,1,1,1,0,0,1,9,100,1
0,0,0,1,2,0,1,0,1,9,30,1
0,0,0,1,1,1,0,0,1,9,30,1
0,0,0,1,1,1,0,0,0,9,30,1
0,0,0,1,3,0,0,1,1,9,30,1
0,0,0,1,3,0,0,1,1,9,25,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,2,0,1,0,1,1,200,15
0,0,1,0,0,0,0,0,0,9,25,1
0,0,1,0,0,0,0,0,1,9,30,1
0,0,0,1,1,1,0,0,0,5,75,14
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,2,0,1,0,1,9,25,2
0,0,0,1,1,1,0,0,1,9,25,2
0,0,0,1,1,1,0,0,,9,50,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,1,1,0,0,0,5,100,2
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,1,0,0,0,0,0,1,9,50,1
125,1,0,1,3,0,0,1,1,3,125,2
0,0,1,0,0,0,0,0,1,9,100,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,1,1,0,0,1,9,25,2
0,0,0,1,2,0,1,0,0,9,50,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,1,0,0,0,0,0,0,5,25,2
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,100,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,1,1,0,0,0,3,50,3
0,0,1,0,0,0,0,0,1,9,35,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,35,1
0,0,0,1,3,0,0,1,0,9,50,1
0,0,0,1,2,0,1,0,0,9,35,1
0,0,0,1,2,0,1,0,0,9,100,17
0,0,0,1,3,0,0,1,0,9,50,1
0,0,0,1,3,0,0,1,0,9,50,1
0,0,0,1,2,0,1,0,1,9,50,1
0,0,0,1,1,1,0,0,0,9,50,1
0,0,0,1,3,0,0,1,1,9,50,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,1,0,0,0,0,0,1,4,125,2
0,0,0,1,3,0,0,1,0,9,25,1
0,0,1,0,0,0,0,0,0,9,50,2
0,0,1,0,0,0,0,0,0,9,50,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,100,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,1,0,0,0,0,0,1,9,100,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,1,1,0,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,2,0,1,0,1,9,25,2
0,0,0,1,1,1,0,0,1,9,25,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,2,0,1,0,0,9,50,1
0,0,0,1,2,0,1,0,1,9,100,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,3,0,0,1,0,9,100,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,1,1,0,0,1,9,25,1
0,0,0,1,3,0,0,1,1,3,50,2
0,0,1,0,0,0,0,0,1,5,100,2
0,0,0,1,1,1,0,0,0,9,50,1
0,0,0,1,3,0,0,1,0,9,50,1
0,0,1,0,0,0,0,0,0,9,100,1
0,0,0,1,1,1,0,0,1,9,50,1
0,0,1,0,0,0,0,0,0,2,200,2
0,0,0,1,1,1,0,0,1,1,35,2
0,0,0,1,3,0,0,1,1,9,50,1
0,0,0,1,1,1,0,0,0,9,50,1
0,0,0,1,3,0,0,1,0,9,50,1
0,0,0,1,2,0,1,0,1,9,50,1
0,0,0,1,1,1,0,0,0,4,50,4
0,0,0,1,2,0,1,0,0,9,50,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,1,0,0,0,0,0,1,9,30,1
0,0,1,0,0,0,0,0,1,9,50,1
0,0,0,1,2,0,1,0,0,8,60,2
0,0,0,1,2,0,1,0,0,9,50,1
0,0,1,0,0,0,0,0,0,4,250,2
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,3,0,0,1,1,9,100,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,1,1,0,0,0,1,50,6
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,1,1,0,0,1,9,50,1
0,0,0,1,2,0,1,0,0,6,50,2
0,0,0,1,1,1,0,0,0,9,50,1
0,0,0,1,2,0,1,0,0,9,50,1
0,0,1,0,0,0,0,0,1,9,50,1
0,0,0,1,1,1,0,0,1,9,25,1
0,0,0,1,2,0,1,0,1,9,50,1
0,0,0,1,1,1,0,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,1,0,0,0,0,0,0,2,55,2
0,0,1,0,0,0,0,0,1,9,25,1
0,0,1,0,0,0,0,0,1,3,150,6
0,0,1,0,0,0,0,0,0,9,100,1
0,0,0,1,1,1,0,0,0,9,100,1
0,0,0,1,3,0,0,1,0,6,50,2
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,3,0,0,1,0,9,100,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,3,0,0,1,1,9,25,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,3,0,0,1,0,9,55,1
0,0,0,1,3,0,0,1,0,10,50,1
0,0,0,1,1,1,0,0,0,9,100,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,3,0,0,1,0,0,35,2
0,0,1,0,0,0,0,0,1,4,118,2
0,0,1,0,0,0,0,0,0,9,30,1
0,0,0,1,2,0,1,0,0,9,30,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,1,0,0,0,0,0,1,9,30,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,1,0,0,0,0,0,1,9,100,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,1,0,0,0,0,0,0,9,250,1
0,0,1,0,0,0,0,0,1,9,50,1
0,0,0,1,3,0,0,1,0,9,25,2
0,0,1,0,0,0,0,0,1,9,100,1
30,1,0,1,1,1,0,0,0,4,35,2
0,0,0,1,3,0,0,1,1,9,25,1
0,0,0,1,2,0,1,0,0,9,100,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,3,0,0,1,1,6,50,3
0,0,0,1,1,1,0,0,0,9,30,1
0,0,0,1,3,0,0,1,0,9,100,1
0,0,0,1,1,1,0,0,,9,50,1
0,0,0,1,1,1,0,0,0,9,35,1
0,0,0,1,3,0,0,1,1,9,100,2
0,0,1,0,0,0,0,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,3,0,0,1,0,9,50,1
0,0,0,1,2,0,1,0,0,9,60,1
0,0,0,1,1,1,0,0,1,7,100,3
0,0,0,1,1,1,0,0,0,6,100,2
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,2,0,1,0,1,9,100,1
0,0,0,1,3,0,0,1,1,9,50,1
0,0,1,0,0,0,0,0,1,9,100,1
0,0,0,1,3,0,0,1,1,6,60,2
50,1,0,1,1,1,0,0,0,7,100,3
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,1,1,0,0,0,9,100,1
0,0,0,1,3,0,0,1,1,9,35,1
0,0,0,1,2,0,1,0,0,9,50,1
0,0,1,0,0,0,0,0,0,4,50,2
0,0,0,1,1,1,0,0,1,4,20,2
0,0,0,1,3,0,0,1,1,4,100,3
0,0,0,1,3,0,0,1,1,9,25,1
0,0,0,1,3,0,0,1,0,9,50,6
0,0,0,1,2,0,1,0,1,9,35,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,3,0,0,1,0,9,50,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,1,0,0,0,0,0,0,9,35,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,2,0,1,0,0,9,100,1
0,0,0,1,3,0,0,1,1,2,55,2
0,0,0,1,2,0,1,0,1,2,25,6
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,1,1,0,0,0,9,50,1
0,0,0,1,1,1,0,0,0,9,50,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,1,1,0,0,0,9,100,1
0,0,1,0,0,0,0,0,0,4,35,2
0,0,0,1,3,0,0,1,0,9,35,1
0,0,1,0,0,0,0,0,1,8,1000,2
0,0,0,1,3,0,0,1,1,9,15,2
0,0,0,1,3,0,0,1,0,9,20,1
0,0,0,1,1,1,0,0,1,9,100,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,1,1,0,0,0,9,35,1
0,0,0,1,3,0,0,1,1,4,25,2
0,0,0,1,3,0,0,1,1,2,25,2
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,1,1,0,0,0,9,50,1
0,0,0,1,1,1,0,0,0,9,100,4
0,0,1,0,0,0,0,0,0,9,35,2
0,0,0,1,3,0,0,1,0,2,90,2
0,0,1,0,0,0,0,0,0,9,12.5,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,2,0,1,0,0,9,100,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,2,0,1,0,0,9,100,1
0,0,0,1,1,1,0,0,0,6,50,2
0,0,0,1,1,1,0,0,0,9,50,1
0,0,0,1,1,1,0,0,0,9,100,1
0,0,1,0,0,0,0,0,1,9,35,1
0,0,1,0,0,0,0,0,0,9,25,8
0,0,0,1,1,1,0,0,0,9,25,1
0,0,1,0,0,0,0,0,1,6,70,2
0,0,1,0,0,0,0,0,1,10,30,1
0,0,0,1,1,1,0,0,1,5,25,2
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,50,1
0,0,0,1,1,1,0,0,1,9,25,1
0,0,0,1,1,1,0,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,1,0,0,0,0,0,1,6,50,2
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,1,1,0,0,1,9,35,1
0,0,0,1,3,0,0,1,1,9,25,1
0,0,0,1,3,0,0,1,1,9,25,1
0,0,0,1,1,1,0,0,0,9,250,1
0,0,1,0,0,0,0,0,0,6,35,2
0,0,0,1,2,0,1,0,1,9,35,1
0,0,0,1,2,0,1,0,1,9,100,1
0,0,0,1,2,0,1,0,0,6,25,2
0,0,0,1,3,0,0,1,0,9,50,1
0,0,1,0,0,0,0,0,0,9,35,2
0,0,1,0,0,0,0,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,15,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,1,1,0,0,0,3,25,3
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,3,0,0,1,0,9,100,1
0,0,0,1,3,0,0,1,1,8,50,2
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,3,0,0,1,1,9,50,1
0,0,1,0,0,0,0,0,0,9,35,1
0,0,1,0,0,0,0,0,0,9,35,1
0,0,1,0,0,0,0,0,0,9,15,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,1,0,0,0,0,0,0,9,75,1
0,0,0,1,2,0,1,0,1,9,50,1
0,0,0,1,2,0,1,0,1,9,100,1
0,0,0,1,1,1,0,0,1,7,50,2
0,0,0,1,2,0,1,0,0,9,50,1
0,0,0,1,2,0,1,0,0,9,100,1
0,0,0,1,3,0,0,1,1,9,25,1
0,0,0,1,2,0,1,0,1,9,25,2
0,0,0,1,3,0,0,1,0,9,60,1
0,0,0,1,3,0,0,1,1,9,25,1
0,0,0,1,3,0,0,1,0,1,200,2
0,0,0,1,3,0,0,1,0,9,250,1
0,0,1,0,0,0,0,0,0,9,100,1
0,0,1,0,0,0,0,0,0,9,15,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,1,1,0,0,0,8,50,2
0,0,1,0,0,0,0,0,0,8,50,2
0,0,0,1,3,0,0,1,0,8,35,2
0,0,0,1,2,0,1,0,0,9,35,1
0,0,0,1,1,1,0,0,1,9,25,1
0,0,0,1,3,0,0,1,1,9,18,1
0,0,1,0,0,0,0,0,0,9,100,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,1,1,0,0,0,9,12.5,1
0,0,1,0,0,0,0,0,0,9,12.5,1
0,0,1,0,0,0,0,0,0,5,25,2
0,0,1,0,0,0,0,0,0,9,12.5,1
0,0,0,1,2,0,1,0,0,9,12.5,1
0,0,1,0,0,0,0,0,0,3,100,2
0,0,0,1,2,0,1,0,0,9,12.5,1
0,0,0,1,2,0,1,0,0,9,12.5,1
0,0,1,0,0,0,0,0,0,9,12.5,1
0,0,0,1,2,0,1,0,0,6,50,2
0,0,0,1,2,0,1,0,0,9,12.5,1
0,0,1,0,0,0,0,0,1,9,25,1
0,0,0,1,1,1,0,0,0,9,35,1
0,0,0,1,3,0,0,1,0,9,25,1
0,0,0,1,2,0,1,0,1,2,20,3
0,0,0,1,1,1,0,0,0,9,30,1
0,0,0,1,3,0,0,1,1,9,30,1
0,0,0,1,2,0,1,0,0,9,30,1
50,1,0,1,2,0,1,0,0,9,100,1
0,0,0,1,2,0,1,0,1,5,50,3
0,0,1,0,0,0,0,0,1,6,100,3
0,0,0,1,1,1,0,0,0,5,10,6
0,0,0,1,1,1,0,0,0,9,100,1
0,0,0,1,1,1,0,0,1,5,55,3
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,1,1,0,0,1,9,100,1
0,0,0,1,2,0,1,0,0,5,50,2
0,0,0,1,2,0,1,0,1,9,30,1
0,0,0,1,2,0,1,0,0,9,30,1
0,0,0,1,3,0,0,1,1,9,30,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,3,0,0,1,0,9,35,2
0,0,0,1,2,0,1,0,1,9,30,1
0,0,1,0,0,0,0,0,1,9,10,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,1,1,0,0,1,6,60,2
0,0,1,0,0,0,0,0,0,9,50,10
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,2,0,1,0,1,9,30,1
0,0,1,0,0,0,0,0,1,9,30,1
0,0,1,0,0,0,0,0,1,0,25,3
0,0,0,1,2,0,1,0,0,9,30,1
0,0,0,1,1,1,0,0,1,9,50,1
0,0,0,1,1,1,0,0,1,9,35,1
0,0,0,1,1,1,0,0,1,1,100,3
0,0,0,1,3,0,0,1,0,9,30,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,1,1,0,0,0,9,30,1
0,0,0,1,1,1,0,0,0,3,100,2
0,0,0,1,2,0,1,0,1,9,15,1
0,0,0,1,1,1,0,0,1,9,100,1
0,0,0,1,1,1,0,0,1,4,15,2
0,0,0,1,2,0,1,0,0,9,50,1
0,0,1,0,0,0,0,0,1,9,10,1
0,0,0,1,2,0,1,0,0,9,50,1
0,0,0,1,3,0,0,1,1,9,25,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,1,0,0,0,0,0,1,9,50,1
0,0,1,0,0,0,0,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,25,2
0,0,0,1,3,0,0,1,0,9,60,1
0,0,0,1,2,0,1,0,1,9,30,1
0,0,0,1,1,1,0,0,,9,25,1
0,0,1,0,0,0,0,0,1,9,100,1
0,0,0,1,3,0,0,1,0,9,50,1
0,0,1,0,0,0,0,0,1,9,30,1
0,0,1,0,0,0,0,0,1,9,50,1
0,0,1,0,0,0,0,0,1,9,30,1
0,0,0,1,2,0,1,0,0,9,68,1
0,0,1,0,0,0,0,0,1,9,50,1
0,0,1,0,0,0,0,0,1,9,15,1
0,0,0,1,1,1,0,0,0,9,30,1
0,0,0,1,2,0,1,0,0,9,50,1
0,0,0,1,2,0,1,0,0,9,50,1
0,0,0,1,1,1,0,0,0,4,50,3
0,0,0,1,2,0,1,0,1,6,50,3
0,0,1,0,0,0,0,0,1,9,40,1
0,0,1,0,0,0,0,0,1,3,25,2
0,0,0,1,3,0,0,1,1,9,30,1
75,1,0,1,2,0,1,0,0,9,100,5
0,0,0,1,3,0,0,1,1,9,30,1
0,0,0,1,2,0,1,0,0,7,15,4
0,0,0,1,1,1,0,0,0,8,25,3
0,0,1,0,0,0,0,0,0,8,50,1
0,0,0,1,1,1,0,0,0,3,100,2
0,0,0,1,1,1,0,0,0,9,30,1
0,0,1,0,0,0,0,0,1,9,40,1
0,0,0,1,1,1,0,0,1,9,25,1
0,0,0,1,2,0,1,0,0,9,100,1
0,0,0,1,3,0,0,1,1,9,250,1
0,0,1,0,0,0,0,0,0,9,35,1
0,0,1,0,0,0,0,0,1,6,50,2
0,0,0,1,1,1,0,0,1,2,50,2
0,0,0,1,1,1,0,0,1,9,25,1
0,0,0,1,3,0,0,1,0,9,15,1
0,0,0,1,1,1,0,0,1,8,35,2
0,0,0,1,1,1,0,0,0,9,50,1
0,0,0,1,3,0,0,1,0,9,100,1
0,0,1,0,0,0,0,0,1,9,50,1
0,0,0,1,1,1,0,0,0,9,25,1
0,0,0,1,2,0,1,0,1,9,25,2
0,0,0,1,2,0,1,0,1,1,25,2
0,0,1,0,0,0,0,0,0,9,12.5,1
0,0,0,1,3,0,0,1,1,3,50,2
0,0,1,0,0,0,0,0,1,2,15,2
0,0,0,1,1,1,0,0,1,9,30,1
0,0,1,0,0,0,0,0,0,9,30,1
0,0,0,1,2,0,1,0,1,9,25,1
0,0,0,1,2,0,1,0,0,9,25,1
0,0,0,1,3,0,0,1,0,9,40,1
0,0,1,0,0,0,0,0,0,2,100,2
0,0,1,0,0,0,0,0,0,9,25,1
0,0,1,0,0,0,0,0,0,9,30,1
0,0,0,1,3,0,0,1,0,9,50,1
